call_id,domain,raw_domain,gender,accent,duration_seconds,processed_duration_seconds,overall_audio_sentiment,dominant_emotion,negative_emotion_probability,anger_probability,stress_probability,sadness_probability,anxiety_probability,calm_probability,audio_escalation_score,risk_level,prediction_confidence,confidence_level,uncertain_prediction,model_version,result_json
APPTEK_BANKING_0060,banking,banking,male,en-ZA,308.26,60.0,Negative,disgust,0.9859894393011928,0.006933846510946751,0.009849217347800731,0.10396623611450195,0.014222273603081703,0.007266226690262556,0.38239060226356136,Medium,0.8608670830726624,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0060_sentiment.json
APPTEK_BANKING_0061,banking,banking,female,en-ZA,616.588,60.0,Positive,happy,0.018879865878261626,0.003116864012554288,0.005441105319187045,0.0017611583461984992,0.008927467279136181,0.004102520179003477,0.18547046091092245,Low,0.9770176410675049,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0061_sentiment.json
APPTEK_BANKING_0062,banking,banking,female,en-ZA,616.588,60.0,Positive,happy,0.027363083558157086,0.0025152575690299273,0.007552616251632571,0.003979045432060957,0.015108654275536537,0.008974130265414715,0.24461889526268954,Low,0.9636627435684204,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0062_sentiment.json
APPTEK_BANKING_0063,banking,banking,male,en-ZA,653.551,60.0,Negative,fear,0.9615570306777954,0.005774632096290588,0.19113409221172334,0.3706330955028534,0.46917328238487244,0.010019630193710327,0.4735235774359535,Medium,0.46917328238487244,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0063_sentiment.json
APPTEK_BANKING_0064,banking,banking,female,en-ZA,653.552,60.0,Positive,happy,0.025331557961180806,0.003090520855039358,0.006752308551222086,0.002721320139244199,0.012244990095496178,0.004677481483668089,0.25765149995974446,Low,0.9699909687042236,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0064_sentiment.json
APPTEK_BANKING_0065,banking,banking,male,en-ZA,504.427,60.0,Positive,happy,0.32060962077230215,0.012841328047215939,0.048643591441214086,0.0799708142876625,0.1023469865322113,0.031963203102350235,0.2544966348081895,Low,0.6474272012710571,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0065_sentiment.json
APPTEK_BANKING_0066,banking,banking,female,en-ZA,504.427,60.0,Positive,happy,0.027003772323951125,0.005780824925750494,0.006864642817527055,0.0027749084401875734,0.008490369655191898,0.00630772253498435,0.24058906328991725,Low,0.9666885137557983,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0066_sentiment.json
APPTEK_BANKING_0067,banking,banking,female,en-ZA,533.649,60.0,Negative,happy,0.6248394846916199,0.01637430489063263,0.09148487746715546,0.0955800861120224,0.2041507363319397,0.012290618382394314,0.2691803407026042,Low,0.36286985874176025,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0067_sentiment.json
APPTEK_BANKING_0068,banking,banking,female,en-ZA,533.649,60.0,Negative,disgust,0.9871336906217039,0.009206675924360752,0.008115190267562866,0.01869485341012478,0.006477961782366037,0.003121444256976247,0.46169650057341033,Medium,0.9527541995048523,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0068_sentiment.json
APPTEK_HEALTHCARE_0043,healthcare,health,female,en-ZA,460.786,60.0,Negative,sadness,0.8432580474764109,0.01735287345945835,0.13506108187139035,0.39408400654792786,0.31162339448928833,0.04562894627451897,0.2715783327273566,Low,0.39408400654792786,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0043_sentiment.json
APPTEK_HEALTHCARE_0044,healthcare,health,male,en-ZA,460.787,60.0,Negative,disgust,0.99025445478037,0.008747815154492855,0.007507066428661347,0.021044235676527023,0.0056459433399140835,0.0035569521132856607,0.3127239517374134,Medium,0.954816460609436,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0044_sentiment.json
APPTEK_HEALTHCARE_0045,healthcare,health,female,en-ZA,791.887,60.0,Negative,sadness,0.8746544141322374,0.0021188310347497463,0.025013668928295374,0.8057334423065186,0.059355925768613815,0.12032106518745422,0.29408717483162644,Low,0.8057334423065186,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0045_sentiment.json
APPTEK_HEALTHCARE_0046,healthcare,health,female,en-ZA,791.888,60.0,Positive,happy,0.02282331185415387,0.002845234703272581,0.006369718257337809,0.003953705076128244,0.01165644358843565,0.01774510182440281,0.2329011893302595,Low,0.959431529045105,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0046_sentiment.json
APPTEK_HEALTHCARE_0047,healthcare,health,unknown,en-ZA,319.874,60.0,Negative,sadness,0.9756826509255916,0.002364757703617215,0.01938867750577629,0.9165738821029663,0.04492455720901489,0.022397533059120178,0.3719768445068621,Medium,0.9165738821029663,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0047_sentiment.json
APPTEK_HEALTHCARE_0048,healthcare,health,female,en-ZA,319.875,60.0,Positive,happy,0.03848546929657459,0.005629257299005985,0.009274900890886784,0.010820343159139156,0.014743366278707981,0.08911728113889694,0.2913034847818987,Low,0.8723971247673035,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0048_sentiment.json
APPTEK_HEALTHCARE_0049,healthcare,health,male,en-ZA,445.791,60.0,Negative,sadness,0.9513205806724727,0.0022939429618418217,0.06097105061635375,0.7857598066329956,0.14898671209812164,0.039728935807943344,0.3415642367809596,Medium,0.7857598066329956,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0049_sentiment.json
APPTEK_HEALTHCARE_0050,healthcare,health,female,en-ZA,445.791,60.0,Negative,disgust,0.6565479123964906,0.04818010330200195,0.03443641252815723,0.010423142462968826,0.013820876367390156,0.004323387984186411,0.3731458525260253,Medium,0.5841237902641296,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0050_sentiment.json
APPTEK_HEALTHCARE_0051,healthcare,health,female,en-ZA,629.044,60.0,Mixed,neutral,0.3354351408779621,0.007191430777311325,0.04732586815953255,0.1982065737247467,0.10752752423286438,0.35317495465278625,0.21235863520948928,Low,0.35317495465278625,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0051_sentiment.json
APPTEK_HEALTHCARE_0052,healthcare,health,female,en-ZA,629.045,60.0,Positive,happy,0.04227828746661544,0.01901368610560894,0.015353372320532799,0.0012291441671550274,0.009862901642918587,0.0015622872160747647,0.37041562751218104,Medium,0.9561594724655151,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0052_sentiment.json
APPTEK_TELECOMMUNICATIONS_0037,telecommunications,telecom,female,en-ZA,580.636,60.0,Positive,happy,0.01781956886406988,0.0036383692640811205,0.005451980931684375,0.001464726054109633,0.008172398433089256,0.003575841896235943,0.2619609447000615,Low,0.9786045551300049,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0037_sentiment.json
APPTEK_TELECOMMUNICATIONS_0038,telecommunications,telecom,male,en-ZA,580.636,60.0,Negative,disgust,0.9902181685902178,0.00850666407495737,0.007463757321238518,0.020128339529037476,0.005899397190660238,0.0032579535618424416,0.3999112973755594,Medium,0.9556837677955627,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0038_sentiment.json
APPTEK_TELECOMMUNICATIONS_0039,telecommunications,telecom,female,en-ZA,616.368,60.0,Neutral,neutral,0.1287023676559329,0.0023025386035442352,0.006334912776947022,0.10965611040592194,0.0123834740370512,0.860366702079773,0.18354917639905277,Low,0.860366702079773,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0039_sentiment.json
APPTEK_TELECOMMUNICATIONS_0040,telecommunications,telecom,female,en-ZA,616.367,60.0,Positive,happy,0.15675784926861525,0.0079394755885005,0.03309422004967928,0.036231495440006256,0.07082633674144745,0.024502074345946312,0.2868999451352283,Low,0.8187400698661804,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0040_sentiment.json
APPTEK_TELECOMMUNICATIONS_0041,telecommunications,telecom,male,en-ZA,479.195,60.0,Positive,happy,0.2041965089738369,0.006467413157224655,0.048025814443826684,0.06113084405660629,0.1103634163737297,0.05414995178580284,0.24975350745159328,Low,0.7416534423828125,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0041_sentiment.json
APPTEK_TELECOMMUNICATIONS_0042,telecommunications,telecom,female,en-ZA,479.196,60.0,Positive,happy,0.06146852020174265,0.008097047917544842,0.010671409033238887,0.004247237928211689,0.014532950706779957,0.003542467951774597,0.27458497339839594,Low,0.9349890947341919,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0042_sentiment.json
APPTEK_TELECOMMUNICATIONS_0043,telecommunications,telecom,female,en-ZA,561.887,60.0,Negative,sadness,0.965974791906774,0.0023476658388972282,0.018212735839188098,0.9115806818008423,0.042010340839624405,0.032139986753463745,0.3809679528844936,Medium,0.9115806818008423,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0043_sentiment.json
APPTEK_TELECOMMUNICATIONS_0044,telecommunications,telecom,female,en-ZA,561.887,60.0,Negative,sadness,0.9873896588105708,0.002383514540269971,0.08325536507181823,0.76259446144104,0.20456314086914062,0.009310457855463028,0.2933894898747409,Low,0.76259446144104,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0044_sentiment.json
APPTEK_TELECOMMUNICATIONS_0045,telecommunications,telecom,male,en-ZA,1054.762,60.0,Mixed,neutral,0.32624485343694687,0.006585691124200821,0.0503859393298626,0.18394188582897186,0.11608631163835526,0.34876102209091187,0.24629957707246858,Low,0.34876102209091187,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0045_sentiment.json
APPTEK_TELECOMMUNICATIONS_0046,telecommunications,telecom,female,en-ZA,1054.762,60.0,Negative,disgust,0.5845597870647907,0.015269966796040535,0.03245715461671353,0.02665521763265133,0.05823793634772301,0.00526583893224597,0.3221843236512705,Medium,0.48439666628837585,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0046_sentiment.json
APPTEK_BANKING_0069,banking,banking,female,en-US_General,614.0,60.0,Positive,happy,0.015896298456937075,0.004067790228873491,0.005222872737795115,0.0012729314621537924,0.006955496501177549,0.0042723012156784534,0.23100782402940848,Low,0.9798313975334167,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0069_sentiment.json
APPTEK_BANKING_0070,banking,banking,male,en-US_General,614.0,60.0,Negative,disgust,0.9900797875598073,0.008532262407243252,0.007349837757647038,0.02134273760020733,0.005576200783252716,0.0037938260938972235,0.3605152820673417,Medium,0.954628586769104,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0070_sentiment.json
APPTEK_BANKING_0071,banking,banking,female,en-US_General,550.0,60.0,Negative,disgust,0.9155734460800886,0.012441344559192657,0.015305717289447783,0.03033040277659893,0.019602276384830475,0.005060238763689995,0.30593496562125433,Medium,0.8531994223594666,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0071_sentiment.json
APPTEK_BANKING_0072,banking,banking,female,en-US_General,550.0,60.0,Positive,happy,0.015532155171968043,0.0034529436379671097,0.004953785240650177,0.0015197008615359664,0.007205047644674778,0.005897743161767721,0.20878263688364312,Low,0.9785701036453247,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0072_sentiment.json
APPTEK_BANKING_0073,banking,banking,male,en-US_General,406.769,60.0,Negative,disgust,0.9547499977052212,0.016516661271452904,0.013964321836829186,0.018878139555454254,0.010135812684893608,0.004618654027581215,0.42348569308442163,Medium,0.9092193841934204,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0073_sentiment.json
APPTEK_BANKING_0074,banking,banking,female,en-US_General,406.769,60.0,Positive,happy,0.021602476248517632,0.004289725795388222,0.005856572464108467,0.0016142555978149176,0.008206842467188835,0.003014862071722746,0.24868549100068169,Low,0.9753826856613159,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0074_sentiment.json
APPTEK_BANKING_0075,banking,banking,female,en-US_General,709.947,60.0,Positive,happy,0.01549409341532737,0.004497685469686985,0.005283094942569733,0.0011338629992678761,0.006461209151893854,0.00414459640160203,0.2793762784238,Low,0.9803613424301147,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0075_sentiment.json
APPTEK_BANKING_0076,banking,banking,female,en-US_General,709.947,60.0,Positive,happy,0.025550425052642822,0.0038416520692408085,0.006541227083653212,0.0026184390299022198,0.010590589605271816,0.004704954102635384,0.21363531745546427,Low,0.9697446227073669,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0076_sentiment.json
APPTEK_BANKING_0077,banking,banking,female,en-US_General,784.092,60.0,Positive,happy,0.02212064666673541,0.003704765811562538,0.00625123716890812,0.0025086929090321064,0.01007094420492649,0.006007957737892866,0.27067714854792935,Low,0.9718714356422424,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0077_sentiment.json
APPTEK_BANKING_0078,banking,banking,female,en-US_General,784.092,60.0,Positive,happy,0.05098280287347734,0.0036115969996899366,0.011253310786560179,0.008311075158417225,0.02271588146686554,0.010199235752224922,0.24719988710718704,Low,0.9388179779052734,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0078_sentiment.json
APPTEK_BANKING_0079,banking,banking,female,en-US_General,851.803,60.0,Positive,happy,0.030267329653725028,0.0022908730898052454,0.008967011189088225,0.003700106870383024,0.018981218338012695,0.006677513476461172,0.27383897541061136,Low,0.9630551338195801,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0079_sentiment.json
APPTEK_BANKING_0080,banking,banking,male,en-US_General,851.803,60.0,Positive,happy,0.018035278655588627,0.0035603235010057688,0.005494783213362098,0.001481097424402833,0.008396472781896591,0.003466150490567088,0.15322942821579394,Low,0.978498637676239,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0080_sentiment.json
APPTEK_HEALTHCARE_0053,healthcare,health,female,en-US_General,282.248,60.0,Positive,happy,0.016064811730757356,0.004912256263196468,0.005590353906154633,0.001075059175491333,0.006607500370591879,0.0035210205242037773,0.16920450267689374,Low,0.9804141521453857,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0053_sentiment.json
APPTEK_HEALTHCARE_0054,healthcare,health,female,en-US_General,282.247,60.0,Negative,disgust,0.7011195346713066,0.019040865823626518,0.02140018381178379,0.020703760907053947,0.0249391607940197,0.00549129256978631,0.3605394778235981,Medium,0.6364357471466064,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0054_sentiment.json
APPTEK_HEALTHCARE_0055,healthcare,health,male,en-US_General,389.788,60.0,Positive,happy,0.01992243400309235,0.006550534162670374,0.006489579286426306,0.0010851133847609162,0.0063981469720602036,0.0026852781884372234,0.28698992098172005,Low,0.9773922562599182,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0055_sentiment.json
APPTEK_HEALTHCARE_0056,healthcare,health,female,en-US_General,389.788,60.0,Positive,happy,0.030002123909071088,0.005122916307300329,0.007376504782587289,0.0024138211738318205,0.01075688749551773,0.0033540453296154737,0.310775326035764,Medium,0.966643750667572,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0056_sentiment.json
APPTEK_HEALTHCARE_0057,healthcare,health,female,en-US_General,657.332,60.0,Positive,happy,0.03510025795549154,0.004275871906429529,0.008706854190677404,0.007486303802579641,0.015353327617049217,0.026307879015803337,0.26932764939939563,Low,0.9385918378829956,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0057_sentiment.json
APPTEK_HEALTHCARE_0058,healthcare,health,female,en-US_General,657.331,60.0,Negative,sadness,0.9336352981626987,0.0081828273832798,0.06420067176222802,0.5499200224876404,0.14822743833065033,0.027457337826490402,0.43244535839309417,Medium,0.5499200224876404,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0058_sentiment.json
APPTEK_HEALTHCARE_0059,healthcare,health,female,en-US_General,706.478,60.0,Negative,fear,0.5760940657928586,0.004511010833084583,0.11778670083731413,0.26816385984420776,0.28770023584365845,0.2133491039276123,0.28725072070353114,Low,0.28770023584365845,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0059_sentiment.json
APPTEK_HEALTHCARE_0060,healthcare,health,male,en-US_General,706.479,60.0,Negative,disgust,0.9752385383471847,0.009692898020148277,0.010239900648593904,0.024365363642573357,0.01106040459126234,0.003498818725347519,0.31708402501297916,Medium,0.9301198720932007,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0060_sentiment.json
APPTEK_TELECOMMUNICATIONS_0047,telecommunications,telecom,female,en-US_General,915.745,60.0,Positive,happy,0.016343628987669945,0.003847959218546748,0.0053914338815957315,0.001279829302802682,0.007706645876169205,0.0037868681829422712,0.3105274001823394,Medium,0.9798694849014282,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0047_sentiment.json
APPTEK_TELECOMMUNICATIONS_0048,telecommunications,telecom,male,en-US_General,915.745,60.0,Negative,disgust,0.9886692306026816,0.009073164314031601,0.007828286662697793,0.01788218691945076,0.005960970185697079,0.0030824816785752773,0.41112942079630255,Medium,0.9557529091835022,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0048_sentiment.json
APPTEK_TELECOMMUNICATIONS_0049,telecommunications,telecom,male,en-US_General,374.439,60.0,Negative,disgust,0.9397734198719263,0.009011702612042427,0.04526038877665997,0.33967864513397217,0.09963341802358627,0.01984638348221779,0.263652740695746,Low,0.49144965410232544,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0049_sentiment.json
APPTEK_TELECOMMUNICATIONS_0050,telecommunications,telecom,female,en-US_General,374.438,60.0,Negative,disgust,0.7270578518509865,0.01997932232916355,0.022680030390620234,0.027871066704392433,0.026731092482805252,0.007140836678445339,0.38962083181485163,Medium,0.6524763703346252,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0050_sentiment.json
APPTEK_TELECOMMUNICATIONS_0051,telecommunications,telecom,female,en-US_General,648.907,60.0,Positive,happy,0.015827626921236515,0.004399931989610195,0.005303394980728626,0.001201283885166049,0.006658589467406273,0.004108980298042297,0.2500890514569619,Low,0.9800634384155273,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0051_sentiment.json
APPTEK_TELECOMMUNICATIONS_0052,telecommunications,telecom,female,en-US_General,648.908,60.0,Positive,happy,0.07181964535266161,0.0050763292238116264,0.017344980128109456,0.01450948603451252,0.0357479564845562,0.01785188354551792,0.3180061949488117,Medium,0.9103283882141113,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_TELECOMMUNICATIONS_0052_sentiment.json
APPTEK_BANKING_0081,banking,banking,female,en-GB,512.101,60.0,Mixed,happy,0.4973720239941031,0.0035892839077860117,0.1677910992410034,0.06309825927019119,0.41409382224082947,0.025370512157678604,0.3396781481060131,Medium,0.4772574305534363,Low,True,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0081_sentiment.json
APPTEK_BANKING_0082,banking,banking,female,en-GB,512.101,60.0,Positive,happy,0.1451186726335436,0.0822460949420929,0.0553894318640232,0.0031312911305576563,0.015104437246918678,0.0035708837676793337,0.2798184982384979,Low,0.8513104319572449,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0082_sentiment.json
APPTEK_BANKING_0083,banking,banking,female,en-GB,446.866,60.0,Positive,happy,0.06447488570120186,0.013681301847100258,0.023674316331744195,0.0017326812958344817,0.0386638380587101,0.0012285904958844185,0.22987148240132835,Low,0.9342966079711914,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0083_sentiment.json
APPTEK_BANKING_0084,banking,banking,female,en-GB,446.866,60.0,Positive,happy,0.3062593745999038,0.011436324566602707,0.11423505619168282,0.006277292501181364,0.268433153629303,0.001891812775284052,0.3228676722467329,Medium,0.691848874092102,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0084_sentiment.json
APPTEK_BANKING_0085,banking,banking,female,en-GB,670.376,60.0,Negative,sadness,0.982677954249084,0.002240843139588833,0.02371624801307917,0.9077561497688293,0.05592935532331467,0.015197653323411942,0.3605681098200754,Medium,0.9077561497688293,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0085_sentiment.json
APPTEK_BANKING_0086,banking,banking,female,en-GB,670.376,60.0,Positive,happy,0.018258404918015003,0.0028928215615451336,0.005338517669588328,0.0025064346846193075,0.009007061831653118,0.010262856259942055,0.22446948124305588,Low,0.9714787006378174,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0086_sentiment.json
APPTEK_BANKING_0087,banking,banking,male,en-GB,663.564,60.0,Negative,fear,0.9262041440233588,0.01152255292981863,0.29659460876137017,0.0813412070274353,0.7242026925086975,0.0041822995990514755,0.4363911449981363,Medium,0.7242026925086975,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0087_sentiment.json
APPTEK_BANKING_0088,banking,banking,female,en-GB,663.564,60.0,Positive,happy,0.018515971372835338,0.004889843054115772,0.005811700038611889,0.0011994497617706656,0.007194485515356064,0.002806752920150757,0.33974544880175017,Medium,0.9786772727966309,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0088_sentiment.json
APPTEK_BANKING_0089,banking,banking,female,en-GB,981.415,60.0,Negative,fear,0.8483479395508766,0.004685228690505028,0.3182476673275233,0.03065231442451477,0.7885913252830505,0.004237020388245583,0.4226764307343426,Medium,0.7885913252830505,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0089_sentiment.json
APPTEK_BANKING_0090,banking,banking,female,en-GB,981.416,60.0,Negative,fear,0.9426550948992372,0.012303709052503109,0.3457015031948686,0.026423638686537743,0.8457981944084167,0.0018816919764503837,0.5735454466753133,Medium,0.8457981944084167,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_BANKING_0090_sentiment.json
APPTEK_HEALTHCARE_0061,healthcare,health,female,en-GB,461.378,60.0,Negative,sadness,0.9387968094088137,0.002754050772637129,0.09259387152269484,0.693524181842804,0.22735360264778137,0.04640180617570877,0.3892958054313992,Medium,0.693524181842804,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0061_sentiment.json
APPTEK_HEALTHCARE_0062,healthcare,health,female,en-GB,461.378,60.0,Negative,disgust,0.9764095079153776,0.01429703552275896,0.014284170605242253,0.02027117647230625,0.01426487322896719,0.0022714496590197086,0.4481227998547365,Medium,0.9275764226913452,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0062_sentiment.json
APPTEK_HEALTHCARE_0063,healthcare,health,female,en-GB,410.735,60.0,Negative,sadness,0.9584041732596233,0.0018791781039908528,0.042110262881033124,0.8417612314224243,0.10245689004659653,0.03615729138255119,0.3302544795198143,Medium,0.8417612314224243,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0063_sentiment.json
APPTEK_HEALTHCARE_0064,healthcare,health,female,en-GB,410.734,60.0,Positive,happy,0.017394286580383778,0.0028501953929662704,0.005221667885780335,0.002240582602098584,0.00877887662500143,0.009242973290383816,0.2310685069138223,Low,0.9733626842498779,High,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0064_sentiment.json
APPTEK_HEALTHCARE_0065,healthcare,health,male,en-GB,642.117,60.0,Positive,happy,0.3454249110072851,0.018296221271157265,0.038853644952178,0.022806983441114426,0.0696897804737091,0.005042105447500944,0.31355660699606835,Medium,0.6495329737663269,Medium,False,model_v5_cremad_ravdess_freeze6_epochs5_lr1e5,outputs/apptek/sentiment_results/APPTEK_HEALTHCARE_0065_sentiment.json
